id,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
2JtFPz8D2YpwtVycxXjJ7Q==,Colegiales,3,1,51,51,180000,Departamento
5e5xVSeGO+6Ua7cQ41o2kg==,Villa Luro,1,1,35,32,99750,Departamento
3iko8z0lhKQfClvVAalnjg==,Villa Luro,1,1,40,36,93500,Departamento
B1H4kJAbSviosMPafkeVGw==,Villa Crespo,1,1,39,36,79000,Departamento
yO5DoynzNyF1zniU9wv3UQ==,Villa Crespo,1,1,34,34,82000,Departamento
jfKp4YHyCWzGhSW3oSDG7A==,Villa Urquiza,2,1,62,52,135000,Departamento
5edsGhbE3WVcROTGVEZWWA==,Villa Urquiza,2,1,52,52,118000,Departamento
0eGyHvhTYLA/KabymOX4ww==,Villa Urquiza,3,2,71,62,211000,Departamento
RZDGUYeud/hss4mlZE62nw==,Flores,3,1,65,58,156000,Departamento
pBQG38eDFaviaZ0SrC8c8A==,Flores,2,1,48,45,160000,Departamento
p/8Bl0ZYZGKmAr3E48nJgg==,Retiro,2,1,45,45,107000,Departamento
ezdV7NdacYnJ/RU5jQdAZQ==,Almagro,2,1,37,36,78000,Departamento
YgVLDHIWXDXi6ri4vmDdxw==,Almagro,2,1,48,45,101000,Departamento
4fLh7cx1EOVfYfFJ3DPu2Q==,Almagro,2,1,42,42,130000,Departamento
EQqjHNpG7dJ/U6bVQFOKDQ==,Almagro,2,1,35,35,82000,Departamento
8y1vJ+E8pPKxvUJKn5CCGQ==,Palermo,2,1,42,42,177000,Departamento
wdcMpgPzSXi6qYXpDLUBPw==,Palermo,2,1,50,50,135000,Departamento
++kB6qoNcC5QucYYFwA8Qw==,Palermo,2,1,68,59,188200,Departamento
QdX0csI5hWZuR1aYH6RvAA==,Belgrano,2,1,41,37,175000,Departamento
rFGuLHurFnug9J/w8RGzow==,Congreso,2,1,40,40,79500,Departamento
75nSchbAb1iLmRN5bBfTRw==,Congreso,2,1,38,38,76900,Departamento
sedFTLtw8rxGvc2NFNxPuQ==,Caballito,2,1,55,39,100000,Departamento
hyINqVps4s4o1m8fgqErbg==,Caballito,1,1,37,34,130000,Departamento
kiUoeh+bGYXsAwW+c+X46w==,Caballito,2,1,35,35,92000,Departamento
kPqLW4i19U87M3eYSDCTKg==,Caballito,1,1,38,38,110000,Departamento
34RERzgjVvNaYmYsln8nMg==,Mataderos,2,1,38,38,70000,Departamento
zJeeFcEUA3+b6SYy7Ck2Pg==,Barrio Norte,2,1,44,44,105000,Departamento
Eu6Oot4Vs2GKHHDt3q4OMg==,Barrio Norte,2,1,43,43,140000,Departamento
xF3kYDh2jJ9T/eGiKl7xaA==,Barrio Norte,2,1,43,38,163000,Departamento
IKfRWd5T6AQwU5cdDbXGJg==,Las Cañitas,2,2,150,75,550000,Departamento
I+tM76y5k+qWfot6L6Ncrw==,Monte Castro,2,2,57,48,139000,Departamento
PrrjgrSO7yqfW9qSYNIzOg==,Monte Castro,2,2,57,48,135000,Departamento
KDRmo9ER+Qm2n5Z0FK0u0w==,Villa Crespo,2,2,54,49,133000,Departamento
llyqd39PIncRrDEJUc5rDA==,Villa Crespo,2,1,48,45,101000,Departamento
OuhCSd94mOqnocNK9WMs9g==,Villa Crespo,2,1,64,55,125000,Departamento
AcrlBQQaSoOcoDvjCS6DOA==,Villa Crespo,2,1,39,39,85000,Departamento
pCLuA6fRIy9lylCvISZouw==,Villa Urquiza,1,1,40,37,117000,Departamento
AhEoRMJJGqzaVmqFkDtRVQ==,Villa Urquiza,3,1,57,55,165000,Departamento
WWUAQbp1vL4ZhqQWqvO7Cw==,Villa Urquiza,1,1,39,32,102000,Departamento
BRHwevEr4N1h9FoX81dOAw==,Villa del Parque,2,1,50,44,124980,Departamento
4bzb5/XNpY/P/flLzZ7KSQ==,Villa del Parque,2,1,40,40,123000,Departamento
VZB5jR0vR4GzjM10lpxvHg==,Parque Centenario,2,1,55,39,100000,Departamento
BLWRNiU9h6Xd2r/bX0zh+A==,Villa Pueyrredón,2,1,45,40,125000,Departamento
Q0FrUqW/COnENrUhiD8kBQ==,Centro / Microcentro,1,1,35,30,80000,Departamento
5wnrDaM0QRd5RgkwPRyB6g==,Nuñez,3,3,250,250,710000,PH
CBD1QdYXC0zRK5kBnznedg==,Palermo,3,3,250,250,710000,PH
9myYosGrz6/mksNKlidXxw==,Floresta,3,1,176,129,185000,PH
feLDZIe1Jc4BFE6ygsfb8Q==,Caballito,3,2,120,100,215000,PH
M+OUKVdKtymk6raz3dsC1Q==,Villa Crespo,3,2,68,62,210000,PH
3oOJKKCGfgwR2PGwHORXZw==,San Cristobal,3,1,75,68,135000,PH
4CGXify8LShzuY20gbBwnw==,Parque Avellaneda,3,1,114,100,185000,PH
iNUoT5qxSyYMv3/etMg9Ig==,Flores,3,2,116,101,183000,Departamento
EbTpYOAF2CjBCUHpzoxStQ==,Nuñez,3,1,70,70,200000,Departamento
mG4iKtBJz32cKFLef0PQ5Q==,Almagro,3,3,115,105,300000,Departamento
yzikvduxYaQTJGylkfXVhQ==,Almagro,3,2,68,60,230000,Departamento
H1zjKCVE8u06T2vLFku9aA==,Almagro,3,1,87,80,216000,Departamento
mf2SIWRL7CPs5yise018EA==,Palermo,3,2,93,87,398500,Departamento
Xvimrrc3569uzs2XgmjTtA==,Palermo,3,1,62,62,160000,Departamento
PXEq8wzPlF8hpm2qaaaWjg==,Palermo,3,3,250,250,710000,Departamento
NjQfHDWaM8Mr5cqoRMHVSQ==,Palermo,3,1,128,75,273734,Departamento
74WH54uy3hFcxGKeb0MQIQ==,Palermo,3,2,93,87,398500,Departamento
G+j/JQHyHb6FovyHr7ZB6A==,Palermo,3,1,83,55,180000,Departamento
LE7xYgbJBtOyQlIebhQhAA==,Barracas,5,1,56,48,121000,Departamento
Jw9KQqjMWMHgkHREd+tz6Q==,Belgrano,3,2,106,100,445000,Departamento
bwzPTqwXf6GkbimNNWo4ig==,Belgrano,3,2,140,80,279000,Departamento
Mtl4jsQ4WJrsaaGrJwSkMA==,Belgrano,3,3,250,250,710000,Departamento
2FBzNy+zQbp34EhSyMounQ==,Belgrano,3,1,124,124,320000,Departamento
JADbz0KmD8IMMUJSzJoxPQ==,Belgrano,3,1,71,71,240000,Departamento
KqwRFuovMLHoffhFIBt88w==,Belgrano,3,2,90,90,320000,Departamento
1kMTPTLHMmK88cI1r0bTzg==,Belgrano,3,2,63,59,190000,Departamento
Yaet4bbYH1psQdavtfweXw==,Paternal,3,1,55,53,110000,Departamento
0JNJx5aVkfkeM6bqQSbOhA==,Recoleta,3,3,110,101,350000,Departamento
JywuPXLMxoKp15yPQQQF1w==,Recoleta,3,2,96,90,450000,Departamento
bdpeXsj/QHTwEVMEKmnKCQ==,Recoleta,3,3,83,77,230000,Departamento
FK4EIfyY6cDME4Nrx5Z4vw==,Saavedra,3,1,88,80,220000,Departamento
dNP2GYqtBHS6qKQmJMbMSA==,Caballito,3,2,81,74,260800,Departamento
7ylkOxqIE39zzbN7S468QQ==,Caballito,3,3,117,110,290000,Departamento
NxYcX6gCo3dtffnTwCLVrA==,Barrio Norte,3,2,93,92,279000,Departamento
J7i7GBRyWUrbyjBsjlFWTw==,Barrio Norte,3,1,62,52,198000,Departamento
L6oTA/8JFN4+yY8cZ5Xfnw==,Villa Crespo,3,1,64,61,133000,Departamento
aH3zPNGzJ6BiLzjy4vesfw==,Villa Crespo,3,2,54,48,147000,Departamento
DFIaZDSUTUNc4zAjCLkmvA==,Villa Urquiza,3,1,70,66,149000,Departamento
LjIDOS+sPRUiq0vzXXu0JA==,Villa Urquiza,3,1,83,66,186000,Departamento
hBQLWejBBz+wNdN6wTrd9w==,Parque Patricios,3,1,65,65,125000,Departamento
oEHvAJTm89orxNRQfIHoDg==,Parque Centenario,3,1,73,68,215000,Departamento
0wyaDdWEOoge8DD7p76ZYg==,Nuñez,4,3,250,250,710000,PH
uJs2OYkAMSVLxWygFB3P+w==,Belgrano,4,2,150,90,295000,PH
I4aJC92ummOTcbOoj/sp6g==,Caballito,5,2,165,90,158000,PH
wom7YpcxJtUTOtUq2SsVAQ==,Villa Pueyrredón,3,1,110,110,165000,PH
0fiBvH6OdHiYfbraBRVn6A==,Once,4,1,96,96,199000,Departamento
Jv35jWstb7cYqRB6B0rkGA==,Nuñez,4,3,182,140,510000,Departamento
lmg4NoN0u+IAlzA2i7cnHQ==,Almagro,4,2,103,97,217000,Departamento
mtXxBi+F9Q0fYdUUQBPi3Q==,Palermo,4,2,98,81,200000,Departamento
LJWF4yaGy88kG4YgDiTMaQ==,Palermo,4,3,250,250,710000,Departamento
h6whcE5RmmCf2uH/2D6VSA==,Palermo,4,2,103,97,245000,Departamento
yFygJKOEVA1kSw2xH/OBtA==,Palermo,4,2,171,110,469000,Departamento
y0rZQRwskNNrsmnLLmn36Q==,Belgrano,4,2,125,115,440000,Departamento
7I9yJjItwFN+B51aDjJovA==,Belgrano,4,2,142,137,399000,Departamento
nIfKL8cVKtVuwDohWDHt3w==,Belgrano,4,3,197,197,830000,Departamento
dJ4o7EZ6DnQi7ALaJG/BXA==,Belgrano,4,3,250,250,710000,Departamento
5uosEQRXi4eZcRIStt7H6Q==,Belgrano,4,3,150,143,750000,Departamento
FsD8BC2bUWh1itB2JR9z2Q==,Recoleta,4,2,98,81,200000,Departamento
2vaX4fHgnotTpZdZ2wESag==,Recoleta,5,2,176,176,680000,Departamento
QsyJxO86Fh76H51Pya+I+w==,Barrio Norte,4,2,137,134,310000,Departamento
DJglY/l1BAH+pC1VFYlwrA==,Barrio Norte,4,2,111,100,294500,Departamento
7fdHpFHK48UL8mFia5M9BQ==,Barrio Norte,4,2,137,135,450000,Departamento
vy1Y7JY1cLsy26DeMbh74g==,Villa Crespo,4,2,100,90,230000,Departamento
P7GvT+B507OJXZxtzhmAaA==,Villa Crespo,4,1,95,95,180000,Departamento
vtEZGB2CfIM6ydz8vV6BeA==,Villa Crespo,4,2,151,74,295000,Departamento
0HU80UEmsmH7wIVXknDKXw==,Villa Crespo,4,2,103,97,220000,Departamento
viaLFDsFhPHSLfIoc3EGJg==,Parque Centenario,4,2,84,84,225000,Departamento
bmsJQvFC3Oww9Owp2f1PeQ==,Villa del Parque,6,2,164,143,275000,Casa
zJNNeqhpTqGb9DWp7By0Tg==,Belgrano,5,4,128,113,390000,Departamento
lJu98Un3ev/BQ0Rj8qgVHQ==,Flores,6,3,150,115,277000,Departamento
uZoSC0dXVlk19LRqIVBfvQ==,Abasto,1,1,43,39,94000,Departamento
CVE5gKBzXUcYrb+Xo8WgEg==,Almagro,1,1,38,34,125000,Departamento
gAh176misCLfdIrr4SduHQ==,Almagro,1,1,43,39,94000,Departamento
+a0nlX19SxW34up8mY2qNA==,Almagro,1,1,35,35,85000,Departamento
UQXECDjmQrpae8lHZwnAOg==,Palermo,1,1,38,34,125000,Departamento
WBJp7ZJfr7S+Dii9ZVJA2w==,Palermo,1,1,34,29,120000,Departamento
+t4K4fXMxJCaLXYZBgtVlA==,Palermo,1,1,34,29,120000,Departamento
4qFd4GtjRpnBT1rt2fRpog==,Palermo,3,1,85,85,395000,Departamento
ppEpl1uT1STOAs5f6Y4H0w==,Palermo,1,1,45,35,152000,Departamento
N2DoenHpGNcRhHSrUE7sTg==,Palermo,1,1,37,33,100000,Departamento
9jKbc0OHRTIBBnMdM5P2QA==,Balvanera,1,1,32,32,75000,Departamento
wwgm5Wi6mgRhDwsNphVS8g==,Caballito,1,1,33,33,115000,Departamento
Q0xlq8TN/EwS8TxV+N9lqA==,Caballito,1,1,33,33,97000,Departamento
hL8ew/nIRPb6Q7L7vtDFaw==,Caballito,1,1,33,33,102000,Departamento
I2rR/JPAv3S0MomkPdpXEg==,Villa Crespo,1,1,36,33,108000,Departamento
GAA+2BuoP7YcqMpJ4hBcOQ==,Villa Crespo,1,1,38,34,125000,Departamento
xk4uJlXnq4Hp7FegWhIbcg==,Villa Crespo,1,1,33,30,90000,Departamento
0Iz8lN8dExbZEeaYme/m8g==,Villa Devoto,1,1,38,35,90000,Departamento
g10oUGuVkxxvOp7snn+vMw==,Villa Urquiza,1,1,41,32,89900,Departamento
zF7iCIRPNO4jgG8ZXB7QdQ==,Villa Pueyrredón,2,2,76,68,225000,Departamento
X6wiRiXog35oy0hUrJCcVA==,Boedo,2,1,34,34,80000,Departamento
G6MtSlorXXhUh1KgS7NIKQ==,Boedo,2,1,43,43,94000,Departamento
lxdxANoxgUhKUYPXCXDCew==,Flores,2,1,45,41,108000,Departamento
39wriGqyMXiuGnBrtQ08FA==,Almagro,2,1,72,72,73000,Departamento
TPNuvsf54swnXiyyE1Vuxw==,Palermo,2,1,53,45,125100,Departamento
H16n+uqRbMkx6TzRsonh4Q==,Palermo,2,1,48,48,118000,Departamento
7JbRlZNJcPR6gaX8VRPO8A==,Belgrano,2,1,46,43,170000,Departamento
+1FcqC/+IYC9xUZY74SzHQ==,Recoleta,2,1,47,43,139000,Departamento
mqsp4yBUlI/sL0JopDUD2g==,Recoleta,2,1,50,50,180000,Departamento
0daC28WNcRreLi/6R6q1Gg==,Balvanera,1,1,34,34,100000,Departamento
oz8QTr/OTS4I+jy+DDjQrA==,Caballito,2,1,33,33,129000,Departamento
dGvI8MX/p+cUhECS2i3tmw==,Caballito,2,1,50,47,135000,Departamento
DFJUZYeqZ4sPsYb4yC0mrg==,Mataderos,2,1,49,43,170000,Departamento
NlXc5mFvFPmgP+tWUjpwhQ==,San Telmo,2,1,49,49,84900,Departamento
/hNfCB9OX2mKICJayU7SsA==,San Telmo,2,1,160,160,350000,Departamento
Gy7mhSqhRiKfte6oT/tAbA==,Villa Real,2,1,45,39,115000,Departamento
wImpTM6621K0VFmGiI2/AA==,Villa Real,2,1,45,39,106000,Departamento
XVIi1THmB0Pfk5iytvGe8g==,Barrio Norte,2,1,55,48,185000,Departamento
zzbnYIAx+Nn7+sZb2Kh9Jw==,Villa Crespo,2,1,66,54,140000,Departamento
Gjv9DsnFL9c0HmHjV1I1ng==,Villa Crespo,2,1,32,32,85000,Departamento
9NHh4YxLvJWKXmJC13sqMA==,Villa Crespo,2,1,33,33,89900,Departamento
N1wPW2fDwD+jmSqu+CX5Mw==,Villa Pueyrredón,2,1,56,50,160000,Departamento
IV6BBVmOne0sup5l2i6NbQ==,Almagro,3,2,152,92,248000,PH
IK2WrLLD8p5SCPSGdf8HqQ==,Liniers,3,1,92,74,175000,PH
UbFxv7fz80VzRPaoax8JrQ==,Balvanera,3,1,85,60,149500,PH
DoOrbYlRMpILvIn0UTQZ/g==,Balvanera,3,2,66,66,150000,PH
05mA9wm5SR77Ez1uGVPC5g==,Caballito,3,1,54,54,89900,PH
XNT4HJTxoDYWU/eMUiSZ3w==,Villa Crespo,3,2,85,85,240000,PH
3Q57chpcKrQgK7ZmyzHK9Q==,Villa Crespo,3,2,78,78,163000,PH
w0VD3NCUBFQSrjXKqHCa2Q==,Parque Chacabuco,3,1,105,50,190000,PH
Ju7HetaQDqRDcm+RHa6joA==,Almagro,3,1,54,54,137000,Departamento
WdbblaeuAbaN1xK1O99fdw==,Almagro,3,1,99,99,240000,Departamento
lh+IxyVxyfyAgMcv6SSIug==,Almagro,3,2,78,70,184000,Departamento
8+zDV3Xv75S8qoShi+aFkA==,Almagro,3,2,70,66,178000,Departamento
kng/r22JFZPPBFVAm/JK6A==,Palermo,3,2,72,66,189000,Departamento
2lMdIWQ8MF4ZxTkZUx9DXg==,Palermo,3,2,60,52,255000,Departamento
svnpkoicGQlHJeukR93QBA==,Palermo,3,2,184,100,315000,Departamento
u/VHH4MtZ3fjgL1ZOL0PNw==,Paternal,3,1,68,60,98000,Departamento
kFsnhGTJV17s94s+4XXkAA==,Recoleta,3,1,62,57,149000,Departamento
2E7YF6v5vyrttSnEre+u8A==,Recoleta,3,2,67,58,255000,Departamento
gQLNWD0q4JuiC5DBmjgkEw==,Saavedra,3,2,77,73,159000,Departamento
znw5MLvV1FfLzWOMOInwgw==,Caballito,3,2,98,91,220000,Departamento
NEUJ7plmhzYKAIg/C9ZtUA==,Barrio Norte,3,1,103,90,370000,Departamento
9I0oyhTCiFad4kRDzOujtg==,San Nicolás,3,1,175,125,283000,Departamento
7oQ4oDBzxH8u2PzeTTLweQ==,Villa Crespo,3,1,80,70,169000,Departamento
z1EjS2vGQfqo+ElHh/WXug==,Villa Crespo,3,2,79,74,265000,Departamento
a+KHqjxPES+YsuWlQQJlVg==,Villa Crespo,3,1,58,56,123000,Departamento
1g+roKYHDjldinGQ/QDtMQ==,Villa Crespo,3,1,60,60,169000,Departamento
2STzUX5BhgtFSTGQiY47OQ==,Villa Crespo,3,1,57,52,140000,Departamento
fJbOpRCUcYzMM2KsRWggdg==,Villa Crespo,3,1,65,59,150000,Departamento
z6O0YMWDYRZpOSH27ujMRA==,Villa Crespo,3,1,58,55,137000,Departamento
uvj7uIawyTxsSVZrDS0TjA==,Villa Urquiza,3,2,71,71,160000,Departamento
GZy9T2DTlqLiUDCp6JkZUQ==,Palermo,4,3,142,142,395000,PH
t/iY6rt0i0lAzi3b38Z5UQ==,Palermo,4,3,142,142,395000,PH
pns/LC2Bnr0j3LAQJuElaw==,Palermo,4,3,142,142,430000,PH
9k/iasLGxT4kfXDFSavyBg==,Palermo,4,3,142,142,430000,PH
eOBGNV6Sy78OXy+muYj17Q==,Caballito,5,2,53,50,216000,PH
7jIypqAP6TYbSgJ8yi1GFg==,Villa Urquiza,4,2,97,81,274000,PH
ybb6wMxrcG4aK2/vnUgOkA==,Villa del Parque,4,1,105,89,250000,PH
FEN+nys9+80azqUxh/Qnow==,Saavedra,5,3,178,178,492000,Casa
8GRlLO0Wxf+I+SLmXu23Ng==,Villa Devoto,5,2,315,247,655000,Casa
GtL2OeyGhbDfFEuQpgAj7Q==,Abasto,4,2,77,73,235000,Departamento
SOlgnV9teSPWMl6b16Q+Wg==,Flores,4,2,74,71,160000,Departamento
5dRSDrsTJ73VEbuNrs9nyQ==,Nuñez,4,2,90,85,330000,Departamento
N1l7VStZdRF5jBlG4egXqw==,Nuñez,4,3,190,160,540000,Departamento
TlwmNDkiEwQKGS0JEUOeLw==,Palermo,4,3,168,142,385000,Departamento
Pjtw4CRCUNDCLsSnub/oxQ==,Palermo,4,2,90,87,380000,Departamento
9uBEMiVOY2R2chxo1BkfFg==,Palermo,4,3,168,142,395000,Departamento
qOPa0f1LVI+L/+d4ti2t4w==,Palermo,4,2,59,55,209000,Departamento
xFgzd6HpAooXby35TklSvg==,Palermo,4,3,150,139,410000,Departamento
6gyW5whj25nmanddNNNOJA==,Recoleta,4,1,152,152,460000,Departamento
lrn0eVi7V0TQ9hC0FgWBgg==,Balvanera,4,1,56,54,143000,Departamento
lsbJRPAZm/QY7TSkPYOZZA==,Caballito,4,2,145,136,278000,Departamento
77TiO9JIj+4gt7E9ZOsMoA==,Barrio Norte,4,1,80,71,210000,Departamento
1jdh3jWeJMPQqP7mB/HTsQ==,Almagro,5,2,188,178,262000,Casa
g8PwUjeCTcjpdh78dyXymQ==,Villa Crespo,8,1,140,140,180000,Departamento
9uONU6mYTWeWCbNnUrpI6g==,Boedo,1,1,30,27,85000,Departamento
VBA0DhZWcQiKbK6sJOWiOg==,Boedo,1,1,163,148,190000,Departamento
i5zbDEGw/hlgJLOzFy87NQ==,Palermo,1,1,35,32,93080,Departamento
40PZFo5ML/qdjtLdQSRdgg==,Palermo,1,1,47,37,188500,Departamento
FHKud+elfFQKSAqhqC4SVg==,Belgrano,1,1,58,36,130000,Departamento
bJJf+RAU6FHKg/7eI+p5Nw==,Colegiales,1,1,40,36,135000,Departamento
ymGJFTwAWQd5wWivck9pmQ==,Villa Crespo,1,1,38,34,125000,Departamento
WJGXDK50SH57LwO2BswUqw==,Villa Crespo,1,1,40,35,95000,Departamento
w5vGceXCv4v+IR5Sp5mlgw==,Villa General Mitre,1,1,31,30,85000,Departamento
D6QxiOxl8Ul1ImGLPOcgRw==,Nuñez,2,1,57,51,225000,Departamento
85DVGEJxgjmOZ0X8/QGYww==,Almagro,2,1,47,40,95000,Departamento
rjuV/K3C7zKQkuNntH9agQ==,Almagro,2,1,57,40,134000,Departamento
EzTYcjEpnD8Qa6GkNTeuEg==,Almagro,2,1,57,40,134000,Departamento
c4D3gqAAacG3+zQihalG1g==,Palermo,2,1,48,44,200000,Departamento
SSnY7qkZL162o68M4KfPSg==,Palermo,2,1,84,44,180000,Departamento
h5gV6iQW8Rjpb0DFTSR3fw==,Palermo,2,2,85,73,295000,Departamento
itRs1cHUPyQhH4oGWvhrZQ==,Palermo,2,2,54,54,158000,Departamento
Fg+vjmQ4JBgWA9g+22L9jg==,Palermo,2,1,68,68,260000,Departamento
hem1IEbEb8hQsxnocFDfGw==,Belgrano,2,1,32,32,90000,Departamento
pNaL50RxZ1yY7bZcooySkA==,Belgrano,2,1,42,42,123000,Departamento
A1stEf4GK3kFzpivVWfC+g==,Belgrano,2,1,58,47,169000,Departamento
LgYhGuJECT+TcR8x0jyjsw==,Belgrano,2,1,58,43,170000,Departamento
nqRoDgymae8/YDSodBpnGg==,Belgrano,2,1,53,49,185000,Departamento
zyVzXLkv5JV3JvRBo3hK9g==,Belgrano,2,1,49,43,152000,Departamento
QLpIyJNO+3NQIeiv81zLoA==,Belgrano,2,1,71,54,163873,Departamento
P5Xuo8f6hBiKFvn+ns+law==,Congreso,2,1,41,41,105000,Departamento
IARhRxm01x2UaofV5ORmZA==,Recoleta,2,1,48,44,200000,Departamento
miJ8MJSs3AvA74YcAopYLg==,Saavedra,2,1,31,31,70000,Departamento
fw+xGw/kBv+5dgpJVtiaCQ==,Caballito,2,1,50,47,108000,Departamento
pqz/Fzg9TEH07DagKwxIyQ==,Chacarita,2,1,44,37,150000,Departamento
a7Pwa777KbhTuJOQEVHa5g==,Colegiales,2,1,107,48,235000,Departamento
SDOanv78noWXgnOz/JN48w==,Barrio Norte,2,2,73,67,225000,Departamento
iOG9xCPwKHmVVt61Bn9Efg==,San Nicolás,2,1,41,37,89000,Departamento
K4laDMW/b6Mhrsl5yS4R0g==,Villa Crespo,2,1,68,44,152096,Departamento
7aoKILVOj5sBnpnZi03bhg==,Flores,3,1,110,85,145000,PH
/V3pVb+gBTikcU0FQQUzig==,Villa Real,3,1,144,65,155000,PH
ouOcdjpxzMf76FbDjh2RzA==,San Cristobal,3,1,110,110,170000,PH
BmVClpBGdSk71q44vZ+NCg==,Flores,3,2,70,63,128000,Departamento
vTd7FKxktV/8OxOYAO/OUQ==,Palermo,3,1,59,50,155000,Departamento
nbSJmLM+BPkPnStLLVL99g==,Palermo,3,1,47,47,145000,Departamento
U1e9g03G8T6BR8Dsh/j9sA==,Palermo,3,1,47,47,145000,Departamento
IUDBWQmVZsr0tHzt6/DvAw==,Belgrano,3,1,73,70,190000,Departamento
IVmtqvrMVrp6EzkvCoYiHA==,Belgrano,3,2,90,82,430000,Departamento
uagG+UnVVRgBz3jLdEr9mQ==,Recoleta,3,1,101,91,339000,Departamento
YmWfrYkuhxJTCfGM0T1Fsg==,Barrio Norte,3,2,73,67,225000,Departamento
1st2auC9dgOQHNkejHGhbg==,Parque Chacabuco,3,1,63,59,140000,Departamento
bPykDQoRdIVXTw37IitTUA==,Parque Centenario,3,2,117,87,260000,Departamento
+pgnXvyI087v7Tjm6jLuKQ==,Villa Pueyrredón,3,2,60,56,199000,Departamento
UVtUPB13JA50yauydyH8mQ==,Floresta,4,1,115,90,215000,Casa
bs/8eboGquefjLLudrWdcw==,Caballito,4,3,211,155,420000,Casa
eh9GQ90W1qQQJcKxf2WWGQ==,Nuñez,4,2,85,78,240000,Departamento
ix4CGwj42IEFcOqxigvDwQ==,Almagro,4,2,117,87,260000,Departamento
YlwXkIQep038stmo9GVSSg==,Palermo,4,3,111,96,350000,Departamento
/m6Ig9ao4ES3KxGPNLTYdw==,Belgrano,4,2,163,153,710000,Departamento
c12i4aEdxRst0YKi+IxxRw==,Belgrano,4,3,156,148,639000,Departamento
EMgOJ2qhIL84daOvtk+xcQ==,Recoleta,4,2,174,150,700000,Departamento
jwf7Lh3HWafbZ4pxpBywvA==,Recoleta,4,2,105,95,295000,Departamento
axlM53hVLvFw7vk6qydSkw==,Recoleta,4,2,169,160,535000,Departamento
alJzL0smIYNb7iMWycxsTg==,Caballito,4,1,99,90,243000,Departamento
qoMHoaVQ1x7tzNr3CC10tA==,Caballito,4,1,84,75,240000,Departamento
MqJS0axK5pLKRjHe/akKPQ==,Nuñez,5,3,190,160,389000,PH
145KVYjLuX1jAd4jlShZmQ==,Villa Luro,5,2,110,90,169000,PH
RJ3hFlACMcYqM8+s/vj8Kg==,Barrio Norte,5,2,137,110,265000,PH
ZVaghYDvFdOfFwXgP634WQ==,Recoleta,5,2,157,144,395000,Departamento
NbyxJxePfz81dodGDrnJmg==,Caballito,5,4,271,220,870000,Departamento
2amXfPTMbD0JwUxJWpOl8A==,Pompeya,7,2,176,109,190000,Casa
SXibUTrsa79yBxbQSRLBkA==,Barracas,2,1,120,60,120000,Casa
JK2a0wR/ayKyOtAgidcsOQ==,Villa Luro,2,2,169,135,189900,Casa
XUDsmW03iNqnIti6HP7HfA==,Abasto,1,1,28,28,99000,Departamento
kMUgqOVJZY3Gs2x/LwFdnQ==,Nuñez,1,1,40,36,125000,Departamento
IkfcMKBuiwcFkGWEtYQzkQ==,Almagro,1,1,28,28,99000,Departamento
pjwqs29P7HBsUo31094foQ==,Belgrano,2,1,43,36,184750,Departamento
nBLo1MYDvdys1SId2VID7g==,Belgrano,3,2,72,60,321995,Departamento
kKdDzHvpR8PH8ONbotIyKA==,San Telmo,2,1,75,75,180000,Departamento
PLMO13MKPuSB98W1UxjQeA==,Barrio Norte,1,1,60,52,250000,Departamento
SnVzBzDJcMer0s+7CDzKGA==,Villa Crespo,1,1,36,33,103300,Departamento
uowcygYHG0jNrB0rlnwM4Q==,Puerto Madero,4,2,117,105,410000,Departamento
/yWF66hmOg4LngNMRbpTaQ==,Villa Luro,2,1,59,36,105000,PH
lEtANRIWpPN20S8UKv/rgA==,Villa Crespo,2,1,40,40,110000,PH
U1tu0YlcpUHBmtjWn6ZE7Q==,Once,2,1,35,33,83000,Casa
JUDWqKFf9Zf4WcCW/Pzksw==,Nuñez,2,1,49,44,250000,Departamento
+NZH21CdJRKlQyeI3IxheA==,Nuñez,2,1,49,44,248000,Departamento
nN9/cF+4VCPa3rBhyq/8iA==,Retiro,2,1,29,27,108000,Departamento
xhNTTAm07tTDrBgIVRUU5w==,Almagro,2,1,45,35,105000,Departamento
NRkn454AFk1SP/l9tYhQAA==,Coghlan,2,1,50,50,150000,Departamento
IUXnLa0bYIs+1UOWdFnZGA==,Palermo,2,1,49,47,159500,Departamento
3rXU/HRv2WFhIly/9M06tg==,Palermo,2,1,42,42,110000,Departamento
U3o7l9rGsGiW1jatiAXbDA==,Palermo,2,1,92,42,166000,Departamento
csvVQjlaFKReuKy7KCZYbg==,Palermo,1,1,38,33,158000,Departamento
HR/BU9yuGt3txCF5+57duw==,Palermo,2,1,42,42,128500,Departamento
qghAOKTQ6EnGvlWrGbiU1A==,Caballito,2,1,54,50,157900,Departamento
GkuEyVANCC3o7rGhgKugTg==,Caballito,2,1,42,39,125000,Departamento
dIRiNyZ7r1anUri4b+IFXQ==,Colegiales,2,1,44,38,115000,Departamento
8UO4VOKiGYZtBs+AZHBO7Q==,San Nicolás,2,1,44,37,75000,Departamento
Azjudnq2rJwyM/oV0i/c8w==,Villa Crespo,2,1,41,36,89000,Departamento
4mHGr6pvn2+uHnDB8593Ow==,Parque Patricios,2,1,38,38,87000,Departamento
S15Nx+Mwkt/lkYVhZn9SYg==,Parque Patricios,1,1,42,42,91500,Departamento
k7+HKXC8QGs4BykUkQwR7w==,Parque Patricios,1,1,37,37,82000,Departamento
